Arguments;Attacks;PercentageIncomplete;Index;Runtime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
50;100;35;2;5,959152936935425;5,778993129730225;0;0;0;0,020946264266967773;is_in(a0)
50;100;35;3;5,81722354888916;5,1862952709198;0;11;42;0,028905630111694336;Unstable
50;100;35;4;5,455989599227905;5,08813738822937;0;8;3;0,03439068794250488;Unstable
50;100;35;5;8,428406000137329;5,0526955127716064;0;37;17;0,014764070510864258;Unstable
50;100;35;6;10,293532133102417;5,106383562088013;0;97;43;0,0305020809173584;Unstable
50;100;35;7;10,287050724029541;5,080730438232422;0;82;44;0,029191255569458008;Unstable
50;100;35;8;5,391214847564697;5,081848859786987;0;2;38;0,01004934310913086;is_out(a0)
50;100;35;9;6,103669166564941;4,5233237743377686;0;37;45;0,0169527530670166;Unstable
50;100;40;0;10,741946697235107;5,5378313064575195;0;173;48;0,02744770050048828;Unstable
50;100;40;1;11,37242603302002;6,1443932056427;0;91;44;0,02824234962463379;Unstable
50;100;40;2;7,402017116546631;6,789768695831299;0;6;3;0,03553152084350586;Unstable
50;100;40;3;6,815915584564209;6,030566215515137;0;13;43;0,025200843811035156;Unstable
50;100;40;4;11,650745153427124;6,424134016036987;0;58;44;0,03924059867858887;Unstable
50;100;40;5;5,918214321136475;5,282248258590698;0;4;52;0,026137828826904297;Unstable
50;100;40;6;17,9339382648468;12,700878620147705;0;110;49;0,1850874423980713;Unstable
50;100;40;7;5,506859540939331;5,265216112136841;0;0;7;0,027889013290405273;is_in(a0)
50;100;40;8;6,031742334365845;5,805173873901367;0;0;46;0,026926755905151367;is_out(a0)
50;100;40;9;10,896636486053467;5,672678470611572;0;78;40;0,02943253517150879;Unstable
50;100;5;0;0,8393349647521973;0,7957262992858887;0;0;6;0,022592782974243164;is_undec(a0)
50;100;5;1;0,7078902721405029;0,6720883846282959;0;0;7;0,02707648277282715;is_out(a0)
50;100;5;2;0,6375477313995361;0,5970122814178467;0;2;4;0,01686382293701172;Unstable
50;100;5;3;0,872905969619751;0,8311543464660645;0;0;6;0,02138066291809082;is_undec(a0)
50;100;5;4;0,6859393119812012;0,6590390205383301;0;0;7;0,019037246704101562;is_out(a0)
50;100;5;5;0,7672004699707031;0,7191588878631592;0;0;6;0,01816701889038086;is_undec(a0)
50;100;5;6;0,7529556751251221;0,7094292640686035;0;5;4;0,030342578887939453;Unstable
50;100;5;7;0,8383185863494873;0,7971575260162354;0;0;0;0,021023988723754883;is_in(a0)
50;100;5;8;0,8025422096252441;0,7663369178771973;0;0;3;0,01490640640258789;is_out(a0)
50;100;5;9;0,7256782054901123;0,6857185363769531;0;0;2;0,015383243560791016;is_undec(a0)
50;50;10;0;0,6940336227416992;0,6541574001312256;0;0;0;0,008866310119628906;is_undec(a0)
50;50;10;1;0,5981378555297852;0,5638439655303955;0;0;3;0,012896060943603516;is_undec(a0)
50;50;10;2;0,6083455085754395;0,5774846076965332;0;0;0;0,012988090515136719;is_in(a0)
50;50;10;3;0,6315314769744873;0,5981845855712891;0;5;2;0,014757156372070312;Unstable
50;50;10;4;0,6442825794219971;0,6174466609954834;0;0;0;0,008103370666503906;is_in(a0)
50;50;10;5;0,5374414920806885;0,5093879699707031;0;0;3;0,008978843688964844;is_out(a0)
50;50;10;6;0,45073723793029785;0,4255952835083008;0;0;4;0,010504484176635742;is_in(a0)
50;50;10;7;0,5521352291107178;0,5196266174316406;0;0;0;0,010160684585571289;is_in(a0)
50;50;10;8;0,6385283470153809;0,6171796321868896;0;0;0;0,010398626327514648;is_in(a0)
50;50;10;9;0,6554365158081055;0,6314361095428467;0;0;0;0,008921623229980469;is_in(a0)
50;50;15;0;0,6588239669799805;0,6233885288238525;0;0;0;0,02310490608215332;is_in(a0)
50;50;15;1;0,9170231819152832;0,8510708808898926;0;12;5;0,016350746154785156;Unstable
50;50;15;2;0,5869357585906982;0,5534453392028809;0;0;0;0,010500192642211914;is_in(a0)
50;50;15;3;0,8499906063079834;0,807532787322998;0;0;0;0,01096963882446289;is_out(a0)
50;50;15;4;0,6525845527648926;0,6174483299255371;0;0;0;0,01149296760559082;is_out(a0)
50;50;15;5;0,6801738739013672;0,6403379440307617;0;0;0;0,010100126266479492;is_in(a0)
50;50;15;6;0,7821905612945557;0,7391164302825928;0;0;0;0,010970592498779297;is_out(a0)
50;50;15;7;0,6550087928771973;0,6273727416992188;0;0;0;0,011002302169799805;is_in(a0)
50;50;15;8;0,8870120048522949;0,858478307723999;0;0;0;0,012200593948364258;is_in(a0)
50;50;15;9;1,116065263748169;1,0798969268798828;0;0;0;0,0179443359375;is_in(a0)
50;50;20;0;1,0497689247131348;0,9883909225463867;0;0;0;0,009827852249145508;is_out(a0)
50;50;20;1;1,2159969806671143;1,1555101871490479;0;0;0;0,014811277389526367;is_in(a0)
50;50;20;2;1,0910515785217285;1,0328307151794434;0;2;1;0,010970830917358398;Unstable
50;50;20;3;1,1133537292480469;1,0599379539489746;0;0;0;0,0069844722747802734;is_undec(a0)
50;50;20;4;1,1467957496643066;1,1053547859191895;0;0;0;0,010088443756103516;is_in(a0)
50;50;20;5;0,9914596080780029;0,9455227851867676;0;0;2;0,007637739181518555;is_in(a0)
50;50;20;6;1,1028716564178467;1,0494062900543213;0;0;2;0,006981611251831055;is_out(a0)
50;50;20;7;0,9674298763275146;0,9145996570587158;0;0;0;0,009999275207519531;is_in(a0)
50;50;20;8;1,3087608814239502;1,2693982124328613;0;0;0;0,009226799011230469;is_in(a0)
50;50;20;9;1,1849079132080078;1,117645025253296;0;4;5;0,008976936340332031;Unstable
50;50;25;0;1,286367416381836;1,2248401641845703;0;0;0;0,010818004608154297;is_in(a0)
50;50;25;1;1,2740199565887451;1,2163681983947754;0;0;3;0,007140159606933594;is_in(a0)
50;50;25;2;1,2504420280456543;1,1704072952270508;0;0;2;0,010316848754882812;is_undec(a0)
50;50;25;3;1,0119643211364746;0,9493393898010254;0;0;0;0,008404254913330078;is_out(a0)
50;50;25;4;1,4606595039367676;1,3753910064697266;0;10;5;0,00970602035522461;Unstable
50;50;25;5;1,2286362648010254;1,1586387157440186;0;7;3;0,008787870407104492;Unstable
50;50;25;6;1,1821184158325195;1,1221210956573486;0;0;0;0,007986783981323242;is_in(a0)
50;50;25;7;1,4994266033172607;1,4202089309692383;0;6;3;0,007086277008056641;Unstable
50;50;25;8;1,2080509662628174;1,1478548049926758;0;0;1;0,009222984313964844;is_out(a0)
50;50;25;9;1,3797156810760498;1,3043136596679688;0;0;0;0,01201486587524414;is_in(a0)
50;50;30;0;1,606438159942627;1,4757816791534424;0;4;2;0,009837150573730469;Unstable
50;50;30;1;1,7158119678497314;1,6443946361541748;0;0;14;0,012576103210449219;is_in(a0)
50;50;30;2;1,9260413646697998;1,8451039791107178;0;0;0;0,014841794967651367;is_in(a0)
50;50;30;3;1,6692912578582764;1,585313081741333;0;0;0;0,00713658332824707;is_in(a0)
50;50;30;4;1,4421842098236084;1,3700153827667236;0;0;0;0,013088464736938477;is_in(a0)
50;50;30;5;1,9662797451019287;1,8791296482086182;0;4;2;0,011068105697631836;Unstable
50;50;30;6;1,5990898609161377;1,5295133590698242;0;0;0;0,00999307632446289;is_in(a0)
50;50;30;7;1,6386182308197021;1,5303878784179688;0;4;14;0,010249853134155273;Unstable
50;50;30;8;1,568619728088379;1,31313157081604;0;37;14;0,011443376541137695;Unstable
50;50;30;9;1,5349757671356201;1,448779582977295;0;0;0;0,005959272384643555;is_in(a0)
50;50;35;0;1,7123465538024902;1,6206293106079102;0;2;1;0,009067773818969727;Unstable
50;50;35;1;1,938843011856079;1,741163730621338;0;14;12;0,008016586303710938;Unstable
50;50;35;2;1,5260553359985352;1,4391453266143799;0;0;0;0,00742793083190918;is_in(a0)
50;50;35;3;1,5096542835235596;1,4323456287384033;0;0;0;0,007979631423950195;is_in(a0)
50;50;35;4;1,767453670501709;1,6787078380584717;0;7;3;0,007926464080810547;Unstable
50;50;35;5;1,497183084487915;1,4263155460357666;0;0;0;0,008406400680541992;is_in(a0)
50;50;35;6;1,5133047103881836;1,4429080486297607;0;0;0;0,009361982345581055;is_out(a0)
50;50;35;7;1,9113264083862305;1,7740397453308105;0;4;2;0,007848262786865234;Unstable
50;50;35;8;1,6699063777923584;1,592015027999878;0;0;0;0,012867450714111328;is_out(a0)
50;50;35;9;1,8446578979492188;1,758134365081787;0;2;3;0,0050220489501953125;Unstable
50;50;40;0;2,0416488647460938;1,9393024444580078;0;0;0;0,011456966400146484;is_out(a0)
50;50;40;1;1,936607837677002;1,84251070022583;0;0;0;0,006984233856201172;is_in(a0)
50;50;40;2;2,110919952392578;2,0258002281188965;0;0;0;0,011561870574951172;is_in(a0)
50;50;40;3;2,078014373779297;1,9463996887207031;0;0;0;0,0070874691009521484;is_in(a0)
50;50;40;4;1,9484517574310303;1,8442394733428955;0;0;0;0,009975194931030273;is_in(a0)
50;50;40;5;2,0871694087982178;1,9745182991027832;0;0;2;0,0073735713958740234;is_out(a0)
50;50;40;6;2,161736488342285;2,073119878768921;0;0;0;0,008114814758300781;is_out(a0)
50;50;40;7;1,9982647895812988;1,8486430644989014;0;9;4;0,007982730865478516;Unstable
50;50;40;8;2,007681131362915;1,8874754905700684;0;7;3;0,007981538772583008;Unstable
50;50;40;9;1,8846876621246338;1,7464814186096191;0;2;1;0,010358095169067383;Unstable
50;50;5;0;0,2591898441314697;0,2506844997406006;0;0;0;0,006810188293457031;is_out(a0)
50;50;5;1;0,2639808654785156;0,2505018711090088;0;0;0;0,005913496017456055;is_out(a0)
50;50;5;2;0,14859437942504883;0,13577532768249512;0;0;0;0,005986213684082031;is_in(a0)
50;50;5;3;0,1538705825805664;0,13851714134216309;0;0;0;0,007979393005371094;is_out(a0)
50;50;5;4;0,2517106533050537;0,24201226234436035;0;0;0;0,006907224655151367;is_in(a0)
50;50;5;5;0,19231104850769043;0,1683351993560791;0;0;0;0,006083965301513672;is_in(a0)
50;50;5;6;0,2082061767578125;0,19474458694458008;0;0;0;0,007174015045166016;is_in(a0)
50;50;5;7;0,24479985237121582;0,23092293739318848;0;2;3;0,0049898624420166016;Unstable
50;50;5;8;0,21698212623596191;0,20149874687194824;0;0;2;0,006827831268310547;is_out(a0)
50;50;5;9;0,1601569652557373;0,14723515510559082;0;0;0;0,006682634353637695;is_in(a0)
50;75;10;0;0,996351957321167;0,9386579990386963;0;8;9;0,011805295944213867;Unstable
50;75;10;1;0,7566521167755127;0,7143056392669678;0;2;4;0,006986379623413086;Unstable
50;75;10;2;0,8520865440368652;0,811518669128418;0;2;6;0,010972261428833008;Unstable
50;75;10;3;0,875690221786499;0,8320918083190918;0;0;0;0,004992961883544922;is_in(a0)
50;75;10;4;0,9102652072906494;0,8655829429626465;0;0;0;0,013422012329101562;is_in(a0)
50;75;10;5;0,8324019908905029;0,7963757514953613;0;0;1;0,01018977165222168;is_in(a0)
50;75;10;6;1,053778886795044;1,0091779232025146;0;0;0;0,016936302185058594;is_out(a0)
50;75;10;7;0,9324238300323486;0,8880157470703125;0;0;0;0,012762308120727539;is_in(a0)
50;75;10;8;0,9161093235015869;0,8751370906829834;0;0;0;0,009990215301513672;is_in(a0)
50;75;10;9;1,036928653717041;0,9992311000823975;0;0;5;0,011610984802246094;is_out(a0)
50;75;15;0;1,806769847869873;1,7524042129516602;0;0;3;0,011227846145629883;is_in(a0)
50;75;15;1;1,239328384399414;1,1819853782653809;0;0;9;0,010972261428833008;is_out(a0)
50;75;15;2;1,2876219749450684;1,2191777229309082;0;0;8;0,012944698333740234;is_out(a0)
50;75;15;3;1,3398692607879639;1,2899169921875;0;0;0;0,014705657958984375;is_in(a0)
50;75;15;4;1,1225311756134033;1,0699851512908936;0;0;0;0,00987100601196289;is_in(a0)
50;75;15;5;1,4961037635803223;1,4322829246520996;0;0;4;0,010414600372314453;is_out(a0)
50;75;15;6;1,4084861278533936;1,3462865352630615;0;0;12;0,014053106307983398;is_out(a0)
50;75;15;7;1,4644503593444824;1,403505563735962;0;0;0;0,01695871353149414;is_in(a0)
50;75;15;8;1,4472997188568115;1,3892738819122314;0;0;1;0,015773534774780273;is_out(a0)
50;75;15;9;1,5106520652770996;1,433115005493164;0;13;13;0,013631105422973633;Unstable
50;75;20;0;1,7947885990142822;1,6923201084136963;0;0;16;0,009424448013305664;is_out(a0)
50;75;20;1;2,285676956176758;2,1308867931365967;0;4;13;0,009883880615234375;Unstable
50;75;20;2;1,9937961101531982;1,905360460281372;0;0;10;0,0076770782470703125;is_out(a0)
50;75;20;3;1,761037826538086;1,6686890125274658;0;4;12;0,011832237243652344;Unstable
50;75;20;4;1,9109666347503662;1,808293342590332;0;4;10;0,010004758834838867;Unstable
50;75;20;5;2,3067002296447754;1,8043849468231201;0;37;12;0,013997316360473633;Unstable
50;75;20;6;2,2763397693634033;2,185986280441284;0;0;1;0,007976531982421875;is_in(a0)
50;75;20;7;2,0502731800079346;1,9067919254302979;0;19;10;0,010155677795410156;Unstable
50;75;20;8;1,9685497283935547;1,8975369930267334;0;0;23;0,007005214691162109;is_out(a0)
50;75;20;9;2,074514389038086;1,9627206325531006;0;4;20;0,0220794677734375;Unstable
50;75;25;0;2,192288398742676;1,9109957218170166;0;34;18;0,007965564727783203;Unstable
50;75;25;1;1,9770097732543945;1,8856208324432373;0;0;0;0,006642818450927734;is_out(a0)
50;75;25;2;2,471529483795166;2,3540170192718506;0;2;3;0,006378173828125;Unstable
50;75;25;3;2,032317638397217;1,925865888595581;0;0;5;0,008527040481567383;is_undec(a0)
50;75;25;4;2,439824342727661;2,336254596710205;0;0;0;0,011437654495239258;is_out(a0)
50;75;25;5;2,095978260040283;1,984196662902832;0;0;0;0,009973526000976562;is_in(a0)
50;75;25;6;2,405907392501831;2,2745747566223145;0;2;17;0,008013486862182617;is_out(a0)
50;75;25;7;2,4313509464263916;2,2117741107940674;0;16;19;0,019948959350585938;Unstable
50;75;25;8;2,662224769592285;2,4441821575164795;0;2;12;0,011185169219970703;Unstable
50;75;25;9;2,058640956878662;1,9468202590942383;0;0;0;0,010970115661621094;is_in(a0)
50;75;30;0;2,9023890495300293;2,6812987327575684;0;9;21;0,022838115692138672;Unstable
50;75;30;1;2,910385847091675;2,651855707168579;0;13;24;0,00958704948425293;Unstable
50;75;30;2;2,970653533935547;2,6498279571533203;0;17;23;0,007651805877685547;Unstable
50;75;30;3;3,072389602661133;2,7414591312408447;0;17;27;0,012223482131958008;Unstable
50;75;30;4;2,2653002738952637;2,1722776889801025;0;0;0;0,009973764419555664;is_in(a0)
50;75;30;5;2,7654693126678467;2,4935476779937744;0;20;11;0,016028404235839844;Unstable
50;75;30;6;3,937688112258911;2,3176608085632324;0;69;24;0,013957738876342773;Unstable
50;75;30;7;2,65694260597229;2,471466302871704;0;8;27;0,009913921356201172;Unstable
50;75;30;8;2,6682722568511963;2,5476672649383545;0;0;0;0,009975910186767578;is_in(a0)
50;75;30;9;2,9384231567382812;2,8189382553100586;0;0;1;0,011056661605834961;is_out(a0)
50;75;35;0;9,271673440933228;2,758798360824585;0;88;31;0,019275903701782227;Unstable
50;75;35;1;3,2502284049987793;3,051924228668213;0;4;5;0,023409128189086914;Unstable
50;75;35;2;2,974257230758667;2,7092525959014893;0;6;20;0,016111135482788086;Unstable
50;75;35;3;7,355833053588867;2,9246742725372314;0;88;29;0,014555692672729492;Unstable
50;75;35;4;2,9127302169799805;2,734149694442749;0;2;4;0,011399507522583008;Unstable
50;75;35;5;2,774735450744629;2,6560089588165283;0;0;19;0,008648395538330078;is_out(a0)
50;75;35;6;2,5846197605133057;2,4365158081054688;0;0;0;0,01127004623413086;is_in(a0)
50;75;35;7;3,3259716033935547;2,9945290088653564;0;15;5;0,010027408599853516;Unstable
50;75;35;8;3,796433687210083;3,4261276721954346;0;18;15;0,01205301284790039;Unstable
50;75;35;9;2,7699341773986816;2,616602897644043;0;0;19;0,012722492218017578;is_in(a0)
50;75;40;0;3,149120330810547;3,0135083198547363;0;0;0;0,010189056396484375;is_in(a0)
50;75;40;1;4,233664274215698;3,2447285652160645;0;29;42;0,010323286056518555;Unstable
50;75;40;2;3,8468992710113525;3,712721824645996;0;0;0;0,016350984573364258;is_in(a0)
50;75;40;3;4,675334930419922;4,005713939666748;0;33;11;0,013291597366333008;Unstable
50;75;40;4;6,919265270233154;5,4253013134002686;0;53;38;0,01369929313659668;Unstable
50;75;40;5;3,3186111450195312;3,174082040786743;0;0;0;0,010982990264892578;is_in(a0)
50;75;40;6;4,40659499168396;3,7816414833068848;0;29;17;0,012547969818115234;Unstable
50;75;40;7;3,5515658855438232;3,3788201808929443;0;5;2;0,011325836181640625;Unstable
50;75;40;8;3,7340002059936523;3,598160743713379;0;0;0;0,018946409225463867;is_in(a0)
50;75;40;9;8,712190628051758;3,4870617389678955;0;120;39;0,021903276443481445;Unstable
50;75;5;0;0,416475772857666;0,3945505619049072;0;0;1;0,010947465896606445;is_out(a0)
50;75;5;1;0,3278934955596924;0,29176974296569824;0;0;2;0,01718616485595703;is_out(a0)
50;75;5;2;0,25469541549682617;0,23364877700805664;0;0;0;0,00825810432434082;is_in(a0)
50;75;5;3;0,3193962574005127;0,28522419929504395;0;0;4;0,011374235153198242;is_out(a0)
50;75;5;4;0,42768168449401855;0,4057962894439697;0;0;2;0,009928226470947266;is_out(a0)
50;75;5;5;0,23194551467895508;0,2107701301574707;0;5;5;0,007421255111694336;Unstable
50;75;5;6;0,2524402141571045;0,2247765064239502;0;4;5;0,010718822479248047;Unstable
50;75;5;7;0,3204066753387451;0,29425525665283203;0;0;0;0,006730318069458008;is_out(a0)
50;75;5;8;0,34367823600769043;0,31806397438049316;0;0;3;0,011965751647949219;is_out(a0)
50;75;5;9;0,30382370948791504;0,2846508026123047;0;0;4;0,00498652458190918;is_in(a0)
