Arguments;Attacks;PercentageIncomplete;Index;Runtime;PreprocessingTime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
50;75;20;1;0,03882288932800293;0,007606983184814453;0,02091526985168457;0;0;13;0,0029647350311279297;is_in(a0)
10;15;30;19;0,02280139923095703;0,0027313232421875;0,007968664169311523;0;16;6;0,0034308433532714844;Unstable
150;225;30;3;2,3612916469573975;0,019069671630859375;0,13893985748291016;0;53;57;0,007587432861328125;Unstable
25;37;30;23;0,024016141891479492;0,003888845443725586;0,008779764175415039;0;18;6;0,0025756359100341797;Unstable
200;300;10;2;0,2793290615081787;0,04981231689453125;0,11748719215393066;0;0;31;0,0070340633392333984;is_out(a0)
25;37;40;20;0,10787343978881836;0,0038449764251708984;0,03142571449279785;0;50;22;0,002350330352783203;Unstable
150;225;20;5;0,03618121147155762;0,023854970932006836;0,0020766258239746094;0;0;0;0,0076618194580078125;is_in(a0)
50;75;20;14;0,03513813018798828;0,00574803352355957;0,014289379119873047;0;25;9;0,0032291412353515625;Unstable
150;225;20;10;0,10233616828918457;0,01654815673828125;0,02884817123413086;0;47;15;0,008268594741821289;Unstable
100;150;40;2;0,02498149871826172;0,01224517822265625;0,002626657485961914;0;2;1;0,006063938140869141;Unstable
250;375;20;12;25,76458716392517;0,07120347023010254;0,2870349884033203;0;75;82;0,01038980484008789;Unstable
5;7;30;0;0,013248682022094727;0,0027608871459960938;0,002719402313232422;0;0;0;0,0013756752014160156;is_in(a0)
25;37;20;11;0,020643949508666992;0,0035567283630371094;0,007908105850219727;0;6;5;0,002394437789916992;Unstable
250;375;20;16;2,029438018798828;0,04806041717529297;0,17176413536071777;0;38;60;0,00994110107421875;Unstable
100;150;30;12;0,025747060775756836;0,013968229293823242;0,00218963623046875;0;0;0;0,005650758743286133;is_in(a0)
5;7;20;20;0,016026973724365234;0,0024492740631103516;0,0038356781005859375;0;0;1;0,001857757568359375;is_out(a0)
50;75;10;11;0,029088735580444336;0,005489349365234375;0,014110326766967773;0;0;6;0,0026051998138427734;is_out(a0)
5;7;40;16;0,01415872573852539;0,0024824142456054688;0,0040438175201416016;0;2;2;0,0016918182373046875;is_out(a0)
100;150;20;18;1,2982118129730225;0,019082069396972656;0,0924687385559082;0;77;37;0,005408525466918945;Unstable
15;22;40;1;0,014798402786254883;0,003553628921508789;0,0035085678100585938;0;2;1;0,002222299575805664;Unstable
200;300;40;0;0,04377937316894531;0,028178691864013672;0,0030546188354492188;0;7;3;0,010048627853393555;Unstable
10;15;20;1;0,021358251571655273;0,003164052963256836;0,008701324462890625;0;2;5;0,0019369125366210938;Unstable
250;375;40;21;;;;1;;166;0,013344287872314453;Unstable
50;75;30;1;0,016366004943847656;0,007200717926025391;0,002622842788696289;0;0;0;0,0037457942962646484;is_in(a0)
10;15;40;5;0,013758420944213867;0,0025992393493652344;0,003467559814453125;0;0;1;0,0016736984252929688;is_in(a0)
100;150;20;22;0,09436941146850586;0,013739585876464844;0,05555462837219238;0;0;22;0,004820823669433594;is_out(a0)
200;300;20;9;2,5571393966674805;0,044290781021118164;0,17237210273742676;0;46;62;0,007765293121337891;Unstable
50;75;40;13;0,01780247688293457;0,006489276885986328;0,002282381057739258;0;0;0;0,003780364990234375;is_in(a0)
25;37;30;18;0,014246702194213867;0,0036575794219970703;0,0026159286499023438;0;0;0;0,002469778060913086;is_in(a0)
5;7;10;13;0,014792442321777344;0,0029647350311279297;0,0030879974365234375;0;0;0;0,0023009777069091797;is_out(a0)
100;150;20;7;0,11269402503967285;0,014010906219482422;0,06562018394470215;0;0;28;0,005494356155395508;is_out(a0)
200;300;40;4;50,489105224609375;0,040721893310546875;0,24854731559753418;0;166;105;0,010117530822753906;Unstable
100;150;10;6;0,01958918571472168;0,008245706558227539;0,0023834705352783203;0;0;0;0,00395512580871582;is_in(a0)
5;7;40;23;0,013080835342407227;0,0024008750915527344;0,0032601356506347656;0;2;1;0,0015113353729248047;Unstable
15;22;20;2;0,014697074890136719;0,0033218860626220703;0,0037992000579833984;0;2;1;0,0019812583923339844;Unstable
200;300;40;1;;;;1;;126;0,010566949844360352;Unstable
20;30;10;9;0,023921728134155273;0,003960609436035156;0,009024620056152344;0;0;4;0,0033690929412841797;is_out(a0)
20;30;40;10;0,04795360565185547;0,0035359859466552734;0,023223161697387695;0;24;17;0,002365589141845703;Unstable
25;37;40;18;0,014340877532958984;0,0032567977905273438;0,00296783447265625;0;2;1;0,0028357505798339844;Unstable
10;15;20;9;0,021385908126831055;0,0030434131622314453;0,00887751579284668;0;4;5;0,0019567012786865234;Unstable
20;30;20;19;0,025760650634765625;0,003778219223022461;0,01220703125;0;8;8;0,0021142959594726562;Unstable
5;7;10;12;0,014146089553833008;0,0023643970489501953;0,002853870391845703;0;0;0;0,0012924671173095703;is_undec(a0)
50;75;20;18;0,08543062210083008;0,007843494415283203;0,039258480072021484;0;23;17;0,004112720489501953;Unstable
15;22;10;1;0,015536785125732422;0,0033948421478271484;0,003468036651611328;0;0;0;0,002099752426147461;is_in(a0)
150;225;30;18;0,03821706771850586;0,023203134536743164;0,004234790802001953;0;6;3;0,007860183715820312;Unstable
20;30;30;24;0,015914440155029297;0,0036067962646484375;0,0037615299224853516;0;4;2;0,0023109912872314453;Unstable
250;375;30;20;0,6978108882904053;0,05289340019226074;0,2581911087036133;0;0;96;0,010808467864990234;is_out(a0)
100;150;10;21;0,019803285598754883;0,007982492446899414;0,002613544464111328;0;0;0;0,004323482513427734;is_undec(a0)
15;22;30;22;0,026661396026611328;0,0030896663665771484;0,010473251342773438;0;24;9;0,0019800662994384766;Unstable
20;30;40;20;0,03077554702758789;0,0038940906524658203;0,015345573425292969;0;0;11;0,00292205810546875;is_out(a0)
150;225;30;24;0,03374481201171875;0,02097010612487793;0,0030736923217773438;0;2;1;0,008718490600585938;Unstable
200;300;20;1;0,040897369384765625;0,0277252197265625;0,002157926559448242;0;0;0;0,008315086364746094;is_in(a0)
50;75;30;22;0,12905335426330566;0,00796365737915039;0,048200368881225586;0;10;25;0,003813505172729492;Unstable
25;37;10;13;0,01591801643371582;0,0034637451171875;0,004682302474975586;0;0;1;0,002071380615234375;is_out(a0)
5;7;10;17;0,01297450065612793;0,002475738525390625;0,0027642250061035156;0;0;0;0,0013835430145263672;is_undec(a0)
50;75;10;7;0,03456592559814453;0,0065691471099853516;0,016878843307495117;0;0;6;0,0026972293853759766;is_out(a0)
200;300;30;21;10,270370244979858;0,054496049880981445;0,28572916984558105;0;36;104;0,010245323181152344;Unstable
50;75;10;19;0,016053438186645508;0,006333589553833008;0,002623319625854492;0;0;0;0,0025696754455566406;is_out(a0)
10;15;10;5;0,013189315795898438;0,002529144287109375;0,002744436264038086;0;0;0;0,0015265941619873047;is_undec(a0)
5;7;40;0;0,013589620590209961;0,002525806427001953;0,0036237239837646484;0;2;1;0,0016224384307861328;Unstable
100;150;40;17;0,027921676635742188;0,015638113021850586;0,0023932456970214844;0;0;0;0,006154775619506836;is_out(a0)
15;22;30;4;0,013387680053710938;0,0029082298278808594;0,002582550048828125;0;0;0;0,001905679702758789;is_out(a0)
5;7;20;24;0,013452768325805664;0,002444028854370117;0,003571033477783203;0;0;1;0,0013172626495361328;is_undec(a0)
100;150;10;14;0,14752912521362305;0,01757192611694336;0,05579018592834473;0;15;18;0,004630088806152344;Unstable
100;150;30;19;0,024417638778686523;0,012895822525024414;0,0023696422576904297;0;0;0;0,0048828125;is_out(a0)
15;22;20;1;0,013538837432861328;0,0028810501098632812;0,0027081966400146484;0;0;0;0,0018944740295410156;is_out(a0)
200;300;30;3;0,059763193130493164;0,045859575271606445;0,0020456314086914062;0;0;0;0,010157346725463867;is_in(a0)
200;300;10;16;0,20075464248657227;0,03815460205078125;0,09792470932006836;0;0;31;0,0065348148345947266;is_in(a0)
50;75;20;0;0,016839027404785156;0,0057604312896728516;0,002405405044555664;0;0;0;0,003331422805786133;is_in(a0)
250;375;30;24;;;;1;;111;0,0118560791015625;Unstable
50;75;30;20;0,0169980525970459;0,007773637771606445;0,002806425094604492;0;0;0;0,003225564956665039;is_out(a0)
250;375;10;21;0,2650160789489746;0,06323051452636719;0,11899137496948242;0;0;31;0,008238792419433594;is_out(a0)
200;300;40;2;0,04426240921020508;0,030173778533935547;0,002083301544189453;0;0;0;0,01048421859741211;is_out(a0)
15;22;10;14;0,01770496368408203;0,003507375717163086;0,0056667327880859375;0;2;2;0,0018072128295898438;Unstable
250;375;30;4;;;;1;;112;0,011094331741333008;Unstable
10;15;10;20;0,015897274017333984;0,0032477378845214844;0,004653215408325195;0;0;1;0,0017561912536621094;is_out(a0)
5;7;30;2;0,01613020896911621;0,0025849342346191406;0,0056188106536865234;0;4;3;0,0015799999237060547;Unstable
250;375;30;14;0,06982135772705078;0,054218292236328125;0,0029745101928710938;0;0;1;0,011327981948852539;is_out(a0)
20;30;40;23;0,014385461807250977;0,004284858703613281;0,0027997493743896484;0;0;0;0,0020933151245117188;is_in(a0)
10;15;30;23;0,0219113826751709;0,002820253372192383;0,009972333908081055;0;0;7;0,0017406940460205078;is_undec(a0)
50;75;30;2;0,15817618370056152;0,00685882568359375;0,038594722747802734;0;60;22;0,0035185813903808594;Unstable
10;15;10;2;0,01309514045715332;0,002800464630126953;0,0028617382049560547;0;0;0;0,001711130142211914;is_undec(a0)
20;30;40;6;0,015275716781616211;0,003442525863647461;0,0036487579345703125;0;2;1;0,0028922557830810547;Unstable
150;225;30;9;5,624382257461548;0,027332067489624023;0,1640324592590332;0;46;65;0,007663249969482422;Unstable
50;75;40;23;0,06866621971130371;0,0062770843505859375;0,043570518493652344;0;0;27;0,003813505172729492;is_out(a0)
10;15;30;24;0,022902727127075195;0,0032308101654052734;0,009654998779296875;0;0;6;0,001965761184692383;is_out(a0)
150;225;20;14;0,03299665451049805;0,020977020263671875;0,002198934555053711;0;0;0;0,006972789764404297;is_in(a0)
200;300;20;12;0,05647587776184082;0,04408574104309082;0,002311229705810547;0;0;0;0,0075953006744384766;is_in(a0)
5;7;10;6;0,014292716979980469;0,0024597644805908203;0,0030066967010498047;0;0;0;0,0012733936309814453;is_out(a0)
100;150;10;16;0,019850969314575195;0,008887767791748047;0,002489328384399414;0;0;0;0,004037380218505859;is_out(a0)
50;75;20;13;0,06081652641296387;0,007147073745727539;0,026621341705322266;0;20;12;0,003694772720336914;Unstable
200;300;10;1;0,04442119598388672;0,031070470809936523;0,002492666244506836;0;0;0;0,006602048873901367;is_in(a0)
15;22;30;7;0,026526689529418945;0,0033898353576660156;0,009339332580566406;0;15;7;0,0036454200744628906;Unstable
10;15;20;7;0,013286590576171875;0,00270843505859375;0,0028505325317382812;0;0;0;0,0016455650329589844;is_in(a0)
10;15;10;11;0,013597249984741211;0,002791166305541992;0,002678394317626953;0;0;0;0,0015668869018554688;is_undec(a0)
25;37;40;6;0,0804758071899414;0,004264354705810547;0,029145479202270508;0;45;19;0,0028960704803466797;Unstable
250;375;40;22;0,08470654487609863;0,0674445629119873;0,0018486976623535156;0;0;0;0,014275312423706055;is_in(a0)
200;300;30;8;7,155501842498779;0,035411834716796875;0,26568174362182617;0;43;92;0,00938105583190918;Unstable
15;22;40;11;0,016826152801513672;0,003026723861694336;0,004787921905517578;0;9;3;0,002091646194458008;Unstable
150;225;20;20;1,7262916564941406;0,03350400924682617;0,1673107147216797;0;43;50;0,006536006927490234;Unstable
10;15;20;8;0,015374422073364258;0,002747774124145508;0,004059553146362305;0;2;1;0,0018124580383300781;Unstable
5;7;20;3;0,015410184860229492;0,0027115345001220703;0,004630565643310547;0;4;2;0,001607656478881836;Unstable
20;30;30;12;0,025527477264404297;0,00360870361328125;0,010764360427856445;0;5;7;0,0023193359375;Unstable
10;15;40;11;0,02676844596862793;0,0029354095458984375;0,011981487274169922;0;9;10;0,0019273757934570312;Unstable
15;22;40;5;0,01878070831298828;0,004190921783447266;0,0053789615631103516;0;0;2;0,0023345947265625;is_out(a0)
25;37;30;4;0,03653407096862793;0,005364179611206055;0,01708054542541504;0;7;11;0,0027861595153808594;Unstable
100;150;40;12;0,04275369644165039;0,009437084197998047;0,019943714141845703;0;0;12;0,0056917667388916016;is_out(a0)
15;22;40;15;0,014580488204956055;0,0030624866485595703;0,003003358840942383;0;0;0;0,0018618106842041016;is_in(a0)
250;375;30;13;0,07146620750427246;0,056732177734375;0,002477884292602539;0;2;1;0,01166224479675293;Unstable
100;150;20;19;1,4468207359313965;0,016765356063842773;0,09358882904052734;0;54;36;0,006079435348510742;Unstable
100;150;30;17;0,1082010269165039;0,012141227722167969;0,0654134750366211;0;0;32;0,00557398796081543;is_out(a0)
50;75;30;23;0,09755682945251465;0,00667881965637207;0,0429837703704834;0;10;23;0,0037708282470703125;Unstable
150;225;40;22;0,041384220123291016;0,01943349838256836;0,007900476455688477;0;21;7;0,009197235107421875;Unstable
200;300;10;17;0,05734062194824219;0,025960683822631836;0,019086122512817383;0;0;8;0,00677943229675293;is_out(a0)
15;22;40;16;0,04355907440185547;0,003580808639526367;0,01483154296875;0;33;11;0,0021047592163085938;Unstable
5;7;10;19;0,01318812370300293;0,0024051666259765625;0,002685070037841797;0;0;0;0,0012774467468261719;is_out(a0)
50;75;30;9;0,018383502960205078;0,006371498107910156;0,002936840057373047;0;2;1;0,0038785934448242188;Unstable
20;30;40;0;0,0168302059173584;0,003186464309692383;0,004238128662109375;0;4;2;0,0025682449340820312;Unstable
5;7;30;18;0,01647329330444336;0,0025925636291503906;0,0053882598876953125;0;6;3;0,0016529560089111328;Unstable
100;150;40;4;0,7755787372589111;0,012479543685913086;0,14501380920410156;0;22;61;0,006005764007568359;Unstable
200;300;30;24;0,036699771881103516;0,02229928970336914;0,0022335052490234375;0;0;0;0,009330987930297852;is_in(a0)
50;75;20;2;0,017888784408569336;0,0058209896087646484;0,0022978782653808594;0;0;0;0,00339508056640625;is_in(a0)
150;225;10;2;0,03958916664123535;0,02691030502319336;0,002394437789916992;0;0;0;0,006003141403198242;is_in(a0)
20;30;20;11;0,018233060836791992;0,0035026073455810547;0,005673885345458984;0;0;2;0,0019309520721435547;is_out(a0)
25;37;40;3;0,015143632888793945;0,0035021305084228516;0,002568960189819336;0;0;0;0,0029058456420898438;is_in(a0)
10;15;10;23;0,016792774200439453;0,0029592514038085938;0,005090475082397461;0;0;2;0,0015995502471923828;is_out(a0)
100;150;20;14;0,02620530128479004;0,013452768325805664;0,0024759769439697266;0;0;0;0,005034208297729492;is_in(a0)
25;37;30;11;0,023238658905029297;0,0050716400146484375;0,008364200592041016;0;2;4;0,002534627914428711;Unstable
150;225;40;5;;;;1;;105;0,00849151611328125;Unstable
150;225;30;11;0,035635948181152344;0,022335052490234375;0,002208232879638672;0;0;0;0,0075452327728271484;is_in(a0)
20;30;10;18;0,023480892181396484;0,004312753677368164;0,008735179901123047;0;7;4;0,001958608627319336;Unstable
25;37;30;9;0,02598094940185547;0,0039217472076416016;0,011179924011230469;0;0;7;0,0025548934936523438;is_in(a0)
15;22;20;17;0,013797760009765625;0,0031061172485351562;0,002628803253173828;0;0;0;0,0019061565399169922;is_in(a0)
200;300;40;9;2,733302593231201;0,023159503936767578;0,10935354232788086;0;120;52;0,012174129486083984;Unstable
50;75;40;16;0,036222219467163086;0,0058116912841796875;0,013266801834106445;0;37;12;0,00418543815612793;Unstable
20;30;10;11;0,02082681655883789;0,0036880970001220703;0,0074918270111083984;0;0;3;0,001615762710571289;is_undec(a0)
150;225;10;4;0,06954741477966309;0,018523454666137695;0,029190778732299805;0;4;9;0,005731105804443359;Unstable
50;75;30;21;0,019316434860229492;0,005509853363037109;0,0035462379455566406;0;5;2;0,004132509231567383;Unstable
20;30;30;5;0,017157793045043945;0,003118276596069336;0,004421710968017578;0;7;3;0,0023276805877685547;Unstable
200;300;10;21;0,3437154293060303;0,03789258003234863;0,12684273719787598;0;4;30;0,008059024810791016;Unstable
15;22;30;16;0,0232698917388916;0,003374338150024414;0,009749889373779297;0;0;7;0,001722097396850586;is_in(a0)
150;225;40;3;;;;1;;82;0,009614229202270508;Unstable
50;75;30;5;0,024940013885498047;0,006374835968017578;0,0055522918701171875;0;10;5;0,0062291622161865234;Unstable
20;30;10;20;0,027518510818481445;0,004515886306762695;0,011638879776000977;0;0;5;0,0023641586303710938;is_in(a0)
25;37;30;22;0,02677011489868164;0,003925800323486328;0,01088714599609375;0;6;8;0,002667665481567383;Unstable
20;30;10;14;0,019908905029296875;0,0036008358001708984;0,0071926116943359375;0;0;3;0,0017724037170410156;is_undec(a0)
200;300;10;14;0,05124497413635254;0,04106020927429199;0,0025093555450439453;0;0;0;0,008700132369995117;is_in(a0)
150;225;10;24;0,16213583946228027;0,0316920280456543;0,08533310890197754;0;0;24;0,005417346954345703;is_out(a0)
200;300;20;22;0,05358743667602539;0,03794074058532715;0,007401704788208008;0;4;5;0,008228063583374023;Unstable
25;37;10;1;0,02939438819885254;0,004927635192871094;0,012965679168701172;0;2;5;0,002138376235961914;Unstable
25;37;20;20;0,014840364456176758;0,0036013126373291016;0,0027103424072265625;0;0;0;0,0023698806762695312;is_in(a0)
10;15;30;1;0,01364278793334961;0,002683877944946289;0,002775907516479492;0;0;0;0,0017952919006347656;is_out(a0)
15;22;10;19;0,017210721969604492;0,0031409263610839844;0,0055081844329833984;0;0;2;0,0017304420471191406;is_undec(a0)
10;15;10;19;0,015510320663452148;0,0029785633087158203;0,003275156021118164;0;0;0;0,001752614974975586;is_out(a0)
10;15;30;10;0,016106367111206055;0,0028188228607177734;0,004599571228027344;0;0;2;0,0017368793487548828;is_out(a0)
10;15;30;13;0,01439666748046875;0,002902507781982422;0,003058195114135742;0;0;0;0,002089262008666992;is_out(a0)
150;225;40;7;;;;1;;101;0,008330106735229492;Unstable
150;225;20;11;0,03880596160888672;0,025934457778930664;0,002317667007446289;0;0;0;0,0064258575439453125;is_out(a0)
20;30;40;15;0,05901646614074707;0,004145383834838867;0,019301176071166992;0;28;14;0,002631664276123047;Unstable
150;225;10;18;0,03754687309265137;0,02417445182800293;0,0026476383209228516;0;0;0;0,0054857730865478516;is_in(a0)
10;15;40;16;0,018751859664916992;0,003147125244140625;0,005699634552001953;0;9;4;0,00206756591796875;Unstable
150;225;20;15;0,10827469825744629;0,017609357833862305;0,0623166561126709;0;0;24;0,006838321685791016;is_out(a0)
10;15;20;5;0,01587200164794922;0,003014802932739258;0,003828287124633789;0;2;1;0,0018281936645507812;Unstable
250;375;40;17;;;;1;;162;0,012498140335083008;Unstable
25;37;10;3;0,015478134155273438;0,003943204879760742;0,0028328895568847656;0;0;0;0,00197601318359375;is_in(a0)
150;225;30;12;1,2819762229919434;0,0287935733795166;0,23136329650878906;0;7;76;0,007507801055908203;Unstable
20;30;20;12;0,014667272567749023;0,0038683414459228516;0,0028934478759765625;0;0;0;0,002242565155029297;is_in(a0)
100;150;30;16;0,48421788215637207;0,012213706970214844;0,12553858757019043;0;12;50;0,005162477493286133;Unstable
250;375;40;9;0,07543444633483887;0,0584259033203125;0,002107381820678711;0;0;0;0,012742757797241211;is_in(a0)
20;30;30;1;0,0210573673248291;0,009247779846191406;0,0029764175415039062;0;0;0;0,0020835399627685547;is_in(a0)
25;37;20;0;0,022702455520629883;0,0037615299224853516;0,00944209098815918;0;0;5;0,0023064613342285156;is_out(a0)
15;22;20;8;0,019611597061157227;0,003168821334838867;0,007016658782958984;0;0;4;0,0020482540130615234;is_out(a0)
25;37;10;15;0,014606237411499023;0,003633737564086914;0,0026290416717529297;0;0;0;0,0023496150970458984;is_in(a0)
150;225;30;0;;;;1;;79;0,008683919906616211;Unstable
25;37;40;13;0,06385064125061035;0,00431060791015625;0,02224111557006836;0;46;16;0,002888202667236328;Unstable
50;75;30;13;0,020609617233276367;0,005833864212036133;0,0028448104858398438;0;0;0;0,005203723907470703;is_in(a0)
100;150;10;18;0,07683181762695312;0,011576414108276367;0,04146695137023926;0;0;12;0,006375789642333984;is_out(a0)
200;300;20;10;1,9375579357147217;0,045981645584106445;0,2002859115600586;0;35;63;0,009611368179321289;Unstable
25;37;20;7;0,01607823371887207;0,004501819610595703;0,0025925636291503906;0;0;0;0,002427816390991211;is_in(a0)
20;30;10;6;0,015951156616210938;0,003401041030883789;0,004082918167114258;0;0;1;0,002028942108154297;is_out(a0)
15;22;10;8;0,017937660217285156;0,0034139156341552734;0,005902767181396484;0;0;2;0,001821756362915039;is_out(a0)
150;225;40;23;;;;1;;94;0,010199308395385742;Unstable
200;300;30;17;0,05809807777404785;0,04119873046875;0,0038607120513916016;0;0;2;0,009376049041748047;is_out(a0)
200;300;10;12;0,14693689346313477;0,03177952766418457;0,08027768135070801;0;0;21;0,0068492889404296875;is_out(a0)
100;150;10;7;0,024101734161376953;0,00934600830078125;0,004967927932739258;0;2;2;0,005483865737915039;Unstable
50;75;20;4;0,07814192771911621;0,0077762603759765625;0,04059457778930664;0;2;17;0,0034003257751464844;Unstable
200;300;30;1;2,41487979888916;0,03531169891357422;0,19885969161987305;0;30;71;0,010872602462768555;Unstable
100;150;20;20;0,021347522735595703;0,01044774055480957;0,002562999725341797;0;0;0;0,00498509407043457;is_out(a0)
250;375;20;17;0,05067873001098633;0,03511524200439453;0,002685070037841797;0;2;1;0,010540008544921875;Unstable
10;15;10;8;0,017941713333129883;0,0032875537872314453;0,005903005599975586;0;0;2;0,0018572807312011719;is_in(a0)
150;225;30;19;9,90828275680542;0,030183792114257812;0,2443556785583496;0;55;83;0,007651090621948242;Unstable
25;37;20;17;0,01781606674194336;0,004109382629394531;0,0026192665100097656;0;0;0;0,003969430923461914;is_in(a0)
250;375;10;16;0,08211517333984375;0,06803584098815918;0,002565622329711914;0;0;0;0,008494853973388672;is_out(a0)
25;37;30;15;0,01562952995300293;0,003911256790161133;0,0027213096618652344;0;0;0;0,0022721290588378906;is_in(a0)
10;15;40;20;0,014719724655151367;0,002657651901245117;0,0037119388580322266;0;2;1;0,0019614696502685547;Unstable
200;300;20;23;0,29200100898742676;0,04486203193664551;0,14796757698059082;0;0;43;0,00949406623840332;is_out(a0)
150;225;20;18;0,04056358337402344;0,024869441986083984;0,0042912960052490234;0;0;2;0,007047176361083984;is_in(a0)
15;22;10;21;0,014967679977416992;0,0033371448516845703;0,002638101577758789;0;0;0;0,0015413761138916016;is_in(a0)
100;150;40;16;0,028871774673461914;0,012851238250732422;0,004411220550537109;0;9;4;0,0065386295318603516;Unstable
25;37;30;20;0,024222135543823242;0,004250526428222656;0,009332418441772461;0;2;5;0,0024645328521728516;Unstable
200;300;40;19;57,7700834274292;0,0434722900390625;0,29412007331848145;0;190;103;0,010766029357910156;Unstable
50;75;10;13;0,03820204734802246;0,007050514221191406;0,017773151397705078;0;2;7;0,0029702186584472656;is_out(a0)
50;75;20;22;0,017687559127807617;0,004852294921875;0,0035538673400878906;0;2;1;0,0033042430877685547;Unstable
50;75;40;2;0,05550980567932129;0,00548243522644043;0,022991418838500977;0;30;17;0,005257606506347656;Unstable
20;30;20;22;0,026855945587158203;0,0036644935607910156;0,012003421783447266;0;0;8;0,002135038375854492;is_out(a0)
50;75;20;8;0,05941891670227051;0,00740504264831543;0,03301382064819336;0;0;15;0,0036344528198242188;is_out(a0)
150;225;10;21;0,055864810943603516;0,013828277587890625;0,026221275329589844;0;0;9;0,006025552749633789;is_in(a0)
50;75;40;10;0,1088254451751709;0,0076181888580322266;0,06614136695861816;0;0;36;0,004216670989990234;is_out(a0)
20;30;20;14;0,02262139320373535;0,0033807754516601562;0,007865190505981445;0;0;5;0,003445148468017578;is_in(a0)
150;225;20;7;0,6324582099914551;0,029848575592041016;0,15407443046569824;0;12;48;0,006795406341552734;Unstable
15;22;10;24;0,017484188079833984;0,0037021636962890625;0,005209922790527344;0;0;1;0,0017495155334472656;is_in(a0)
150;225;20;19;0,04533123970031738;0,026334047317504883;0,006632328033447266;0;10;5;0,006975650787353516;Unstable
5;7;40;13;0,015037059783935547;0,0026853084564208984;0,003874063491821289;0;2;1;0,0015106201171875;Unstable
100;150;10;11;0,09626245498657227;0,014211893081665039;0,0575871467590332;0;0;17;0,004227399826049805;is_out(a0)
15;22;30;13;0,02433466911315918;0,003965854644775391;0,009975194931030273;0;0;6;0,002112865447998047;is_undec(a0)
10;15;30;20;0,01352381706237793;0,0026755332946777344;0,0028967857360839844;0;0;0;0,001764059066772461;is_undec(a0)
50;75;40;19;0,020325183868408203;0,005181789398193359;0,005144834518432617;0;2;3;0,003992557525634766;Unstable
100;150;20;17;2,6732354164123535;0,01819467544555664;0,08907866477966309;0;70;34;0,0055999755859375;Unstable
25;37;10;19;0,016949892044067383;0,0036079883575439453;0,004079341888427734;0;0;1;0,002252340316772461;is_undec(a0)
200;300;20;5;0,04546952247619629;0,031158447265625;0,003180980682373047;0;0;1;0,008477210998535156;is_in(a0)
15;22;10;15;0,015263557434082031;0,003230571746826172;0,002977132797241211;0;0;0;0,0016062259674072266;is_in(a0)
100;150;20;1;0,5175127983093262;0,015384197235107422;0,08629107475280762;0;35;35;0,005300045013427734;Unstable
250;375;10;15;0,2424311637878418;0,05022478103637695;0,12846732139587402;0;0;26;0,00810861587524414;is_in(a0)
200;300;10;0;0,050974130630493164;0,037513017654418945;0,0023174285888671875;0;0;0;0,006045103073120117;is_in(a0)
150;225;40;14;0,04158377647399902;0,027101516723632812;0,0029273033142089844;0;2;1;0,008528470993041992;Unstable
25;37;20;10;0,01642155647277832;0,0041048526763916016;0,002833843231201172;0;0;0;0,0025992393493652344;is_in(a0)
200;300;40;6;0,057363271713256836;0,04189324378967285;0,0020227432250976562;0;0;0;0,010694503784179688;is_in(a0)
10;15;20;18;0,014797687530517578;0,0030012130737304688;0,003016233444213867;0;0;0;0,0018677711486816406;is_in(a0)
50;75;20;9;0,04886364936828613;0,006727933883666992;0,022608041763305664;0;13;10;0,003621816635131836;Unstable
250;375;10;8;0,47022414207458496;0,0707101821899414;0,17307686805725098;0;2;38;0,008380889892578125;Unstable
50;75;40;22;0,018033266067504883;0,00508427619934082;0,002530336380004883;0;0;0;0,003637552261352539;is_out(a0)
250;375;10;9;0,39215826988220215;0,06025266647338867;0,17974472045898438;0;0;39;0,009918451309204102;is_in(a0)
15;22;40;14;0,026671886444091797;0,003362417221069336;0,009418964385986328;0;20;7;0,0036652088165283203;Unstable
200;300;10;8;0,20783472061157227;0,023464441299438477;0,08176517486572266;0;20;18;0,007458686828613281;Unstable
15;22;20;16;0,016620874404907227;0,0033354759216308594;0,0042705535888671875;0;2;1;0,0018842220306396484;Unstable
100;150;40;1;0,02733635902404785;0,013654470443725586;0,0023889541625976562;0;0;0;0,006280422210693359;is_in(a0)
100;150;20;2;0,3307220935821533;0,011336803436279297;0,07473182678222656;0;43;28;0,0055925846099853516;Unstable
10;15;40;0;0,021147966384887695;0,002966165542602539;0,008154630661010742;0;0;7;0,0019910335540771484;is_out(a0)
150;225;40;2;0,042131900787353516;0,02469015121459961;0,004279136657714844;0;2;3;0,010923385620117188;Unstable
100;150;30;2;0,02592921257019043;0,012917757034301758;0,0024187564849853516;0;0;0;0,006256103515625;is_in(a0)
20;30;20;17;0,0324406623840332;0,0039865970611572266;0,015644073486328125;0;0;8;0,0022377967834472656;is_undec(a0)
10;15;10;0;0,013773202896118164;0,002590656280517578;0,0027320384979248047;0;0;0;0,001590728759765625;is_in(a0)
250;375;10;2;0,18086671829223633;0,044969797134399414;0,07192754745483398;0;15;19;0,009330034255981445;Unstable
5;7;30;20;0,014583826065063477;0,0028471946716308594;0,0029883384704589844;0;0;0;0,0013804435729980469;is_out(a0)
25;37;10;9;0,028239727020263672;0,004610538482666016;0,013195514678955078;0;0;5;0,002001523971557617;is_out(a0)
200;300;40;5;;;;1;;127;0,013292074203491211;Unstable
